,Terminal DateTime,TranType,From/To,Amt Req'd,Fee Req'd,Amt Disp.,Fee Amt.,Term  Seq.,Response,Issuer,Current Balance,Customer_id
2216,09/10/20 19:40:46,W/D,DDA,$80,$3.00,$80,$3.00,952.0,Approved,PLS,"$5,500.00",5871546614703755503
2217,02/21/21 02:41:12,W/D,DDA,$20,$3.00,$20,$3.00,1955.0,Approved,PUL,"$5,500.00",4691729148897826881
2218,02/22/21 17:25:28,INQ,DDA,$,$0.00,$,$0.00,1956.0,Approved,MS0,"$5,500.00",4541758510397348388
2219,02/22/21 17:26:38,W/D,DDA,$60,$0.00,$,$0.00,1957.0,UNKNOWN,MS0,"$5,500.00",4541758510397348388
2220,04/25/21 19:55:15,W/D,DDA,$20,$3.00,$20,$3.00,2504.0,EMV,PLS,"$5,500.00",4286555410808193910
2221,04/25/21 21:46:42,INQ,DDA,$0,$0.00,$0,$0.00,2505.0,Approved,PLS,"$5,500.00",6194893347139130394
2222,06/20/21 07:51:35,W/D,DDA,$120,$3.00,$120,$3.00,2967.0,EMV,PLS,"$5,500.00",7228668250133881651
2223,06/20/21 16:29:01,W/D,DDA,$100,$0.00,$0,$0.00,2968.0,NSF,PUL,"$5,500.00",2988278862680034478
2224,07/26/21 15:52:40,W/D,DDA,$200,$3.00,$200,$3.00,3333.0,Approved,PUL,"$5,500.00",2243605954567755646
2225,07/14/20 20:06:15,W/D,DDA,$100,$3.00,$100,$3.00,654.0,Approved,PLS,"$5,520.00",242636491866329559
2226,07/15/20 23:33:20,W/D,DDA,$20,$0.00,$,$0.00,655.0,NSF,MS0,"$5,520.00",1000589387764456319
2227,07/16/20 14:03:03,INQ,DDA,$,$0.00,$,$0.00,656.0,Approved,CI0,"$5,520.00",5640517644367100594
2228,07/16/20 21:45:06,W/D,DDA,$40,$0.00,$,$0.00,657.0,UNKNOWN,PLS,"$5,520.00",2387848438483877621
2229,07/17/20 07:35:43,INQ,DDA,$,$0.00,$,$0.00,658.0,Approved,MS0,"$5,520.00",4904154189426989137
2230,12/20/20 01:19:28,W/D,DDA,$60,$3.00,$60,$3.00,1549.0,EMV,PLS,"$5,520.00",435356117861283020
2231,02/20/21 03:43:26,W/D,DDA,$40,$3.00,$40,$3.00,1954.0,Approved,PUL,"$5,520.00",4691729148897826881
2232,04/25/21 14:48:40,W/D,DDA,$100,$3.00,$100,$3.00,2502.0,EMV,PLS,"$5,520.00",4286555410808193910
2233,04/25/21 19:54:21,W/D,DDA,$20,$0.00,$0,$0.00,2503.0,INCORREC,PLS,"$5,520.00",4286555410808193910
2234,03/22/21 22:25:49,W/D,DDA,$200,$3.00,$200,$3.00,2168.0,EMV,CI0,"$5,540.00",6151147783377518261
2235,05/28/21 03:12:41,W/D,DDA,$180,$3.00,$180,$3.00,2753.0,EMV,PUL,"$5,540.00",1672407142536526502
2236,10/01/20 03:09:37,W/D,DDA,$80,$3.00,$80,$3.00,1053.0,EMV,PLS,"$5,560.00",7552498784751793592
2237,10/01/20 08:25:48,INQ,DDA,$,$0.00,$,$0.00,1054.0,Approved,PLS,"$5,560.00",5871546614703755503
2238,07/04/21 03:10:50,W/D,DDA,$100,$3.00,$100,$3.00,3099.0,EMV,PLS,"$5,560.00",853505850999762487
2239,07/04/21 03:51:03,INQ,DDA,$0,$0.00,$0,$0.00,3100.0,Approved,PUL,"$5,560.00",1497912860171747447
2240,09/10/20 19:39:37,INQ,DDA,$,$0.00,$,$0.00,951.0,Approved,PLS,"$5,580.00",5871546614703755503
2241,10/21/20 21:49:22,W/D,DDA,$40,$3.00,$40,$3.00,1157.0,EMV,PUL,"$5,580.00",2002384025162666781
2242,10/22/20 05:51:47,INQ,DDA,$,$0.00,$,$0.00,1158.0,Approved,STR,"$5,580.00",1024144443385327747
2243,12/19/20 07:26:57,INQ,DDA,$,$0.00,$,$0.00,1545.0,SUSPECTE,STR,"$5,580.00",1024144443385327747
2244,12/19/20 23:10:40,W/D,CRD,$60,$0.00,$,$0.00,1546.0,INCORREC,PUL,"$5,580.00",3205425320064452580
2245,12/19/20 23:11:30,W/D,SAV,$60,$0.00,$,$0.00,1547.0,UNKNOWN,PUL,"$5,580.00",6354355847432028268
2246,12/20/20 01:17:54,INQ,DDA,$,$0.00,$,$0.00,1548.0,Approved,PLS,"$5,580.00",435356117861283020
2247,01/16/21 11:20:46,W/D,DDA,$200,$3.00,$200,$3.00,1714.0,EMV,PLS,"$5,600.00",5484448052232583552
2248,05/10/21 01:19:06,W/D,DDA,$200,$3.00,$200,$3.00,2621.0,Approved,MS0,"$5,600.00",4067440851052333844
2249,05/10/21 05:45:12,INQ,DDA,$0,$0.00,$0,$0.00,2622.0,Approved,VNT,"$5,600.00",4293108493869776023
2250,05/10/21 09:03:34,INQ,DDA,$0,$0.00,$0,$0.00,2623.0,Approved,VNT,"$5,600.00",4293108493869776023
2251,05/10/21 20:21:40,INQ,DDA,$0,$0.00,$0,$0.00,2624.0,Approved,VNT,"$5,600.00",4293108493869776023
2252,06/03/21 04:49:15,W/D,DDA,$200,$3.00,$200,$3.00,2814.0,EMV,MS0,"$5,600.00",4191663777944424198
2253,07/14/20 04:43:50,W/D,DDA,$140,$3.00,$140,$3.00,651.0,Liable,PUL,"$5,620.00",1546778769663636303
2254,07/14/20 11:53:19,W/D,DDA,$200,$0.00,$,$0.00,652.0,INCORREC,WAE,"$5,620.00",4534771462010339985
2255,07/14/20 13:44:02,W/D,DDA,$40,$0.00,$,$0.00,653.0,NSF,PLS,"$5,620.00",5116764210397303188
2256,10/21/20 03:56:55,W/D,DDA,$60,$3.00,$60,$3.00,1156.0,EMV,PUL,"$5,620.00",2696067377678895133
2257,04/24/21 20:35:37,W/D,DDA,$20,$3.00,$20,$3.00,2500.0,EMV,PLS,"$5,620.00",561185987138742036
2258,04/25/21 14:47:40,W/D,DDA,$100,$0.00,$0,$0.00,2501.0,INCORREC,PLS,"$5,620.00",4286555410808193910
2259,06/20/21 04:16:06,W/D,DDA,$200,$3.00,$200,$3.00,2965.0,EMV,PLS,"$5,620.00",8014977383094789345
2260,06/20/21 07:13:53,INQ,DDA,$0,$0.00,$0,$0.00,2966.0,INCORREC,PLS,"$5,620.00",7228668250133881651
2261,07/14/21 14:43:22,W/D,DDA,$200,$3.00,$200,$3.00,3218.0,EMV,CI0,"$5,620.00",1162447714625270221
2262,10/01/20 00:42:47,W/D,DDA,$200,$0.00,$,$0.00,1048.0,UNKNOWN,MS0,"$5,640.00",6544078077044347201
2263,10/01/20 00:50:37,W/D,DDA,$200,$0.00,$,$0.00,1049.0,NSF,MS0,"$5,640.00",6544078077044347201
2264,10/01/20 00:52:26,W/D,DDA,$200,$0.00,$,$0.00,1050.0,INCORREC,MS0,"$5,640.00",2318117799703876813
2265,10/01/20 00:53:18,W/D,DDA,$200,$0.00,$,$0.00,1051.0,INCORREC,MS0,"$5,640.00",2318117799703876813
2266,10/01/20 00:54:22,W/D,DDA,$200,$0.00,$,$0.00,1052.0,NSF,MS0,"$5,640.00",6544078077044347201
2267,04/24/21 18:21:27,W/D,DDA,$60,$3.00,$60,$3.00,2499.0,EMV,PUL,"$5,640.00",170888044481486776
2268,06/13/21 18:15:36,W/D,DDA,$200,$3.00,$200,$3.00,2896.0,EMV,PLS,"$5,660.00",1102891172542866207
2269,07/04/21 03:02:02,W/D,DDA,$60,$3.00,$60,$3.00,3098.0,EMV,STR,"$5,660.00",7490835316224048139
2270,04/24/21 15:40:24,W/D,DDA,$140,$3.00,$140,$3.00,2496.0,Approved,WAE,"$5,700.00",7293883474787652693
2271,04/24/21 18:19:20,INQ,DDA,$0,$0.00,$0,$0.00,2497.0,Approved,PUL,"$5,700.00",170888044481486776
2272,04/24/21 18:20:13,INQ,DDA,$0,$0.00,$0,$0.00,2498.0,Approved,PUL,"$5,700.00",170888044481486776
2273,07/26/21 13:42:10,W/D,DDA,$100,$3.00,$100,$3.00,3332.0,EMV,PLS,"$5,700.00",5660765026653465808
2274,05/27/21 22:00:27,W/D,DDA,$20,$3.00,$20,$3.00,2751.0,Approved,PUL,"$5,720.00",2054378529163460012
2275,05/28/21 01:33:36,W/D,DDA,$100,$0.00,$0,$0.00,2752.0,INCORREC,PUL,"$5,720.00",1582035247170855569
2276,07/04/21 03:00:55,W/D,DDA,$200,$3.00,$200,$3.00,3097.0,EMV,STR,"$5,720.00",7490835316224048139
2277,03/22/21 19:13:56,W/D,DDA,$200,$3.00,$200,$3.00,2167.0,EMV,CI0,"$5,740.00",6151147783377518261
2278,05/27/21 16:26:54,W/D,DDA,$200,$3.00,$200,$3.00,2749.0,Approved,PUL,"$5,740.00",2054378529163460012
2279,05/27/21 21:59:42,INQ,DDA,$0,$0.00,$0,$0.00,2750.0,Approved,PUL,"$5,740.00",2054378529163460012
2280,07/13/20 20:13:32,INQ,DDA,$,$0.00,$,$0.00,650.0,NSF,PUL,"$5,760.00",5661734296315638583
2281,01/15/21 20:33:46,W/D,CRD,$200,$0.00,$,$0.00,1709.0,NO CHK A,AFR,"$5,800.00",1418936947926468375
2282,01/15/21 20:34:37,W/D,SAV,$100,$0.00,$,$0.00,1710.0,DO NOT H,AFR,"$5,800.00",1418936947926468375
2283,01/15/21 21:06:33,INQ,DDA,$,$0.00,$,$0.00,1711.0,UNKNOWN,STR,"$5,800.00",8507833728175650915
2284,01/15/21 21:07:23,INQ,DDA,$,$0.00,$,$0.00,1712.0,UNKNOWN,STR,"$5,800.00",8507833728175650915
2285,01/15/21 21:08:14,W/D,DDA,$80,$0.00,$,$0.00,1713.0,UNKNOWN,STR,"$5,800.00",8507833728175650915
2286,05/09/21 22:31:54,W/D,DDA,$160,$3.00,$160,$3.00,2618.0,EMV,PUL,"$5,800.00",4794691858566070497
2287,05/09/21 22:45:42,INQ,DDA,$0,$0.00,$0,$0.00,2619.0,Approved,VNT,"$5,800.00",4293108493869776023
2288,05/10/21 00:16:35,INQ,DDA,$0,$0.00,$0,$0.00,2620.0,DO NOT H,WAE,"$5,800.00",7293883474787652693
2289,06/03/21 01:54:30,W/D,CRD,$200,$3.00,$200,$3.00,2813.0,EMV,MS0,"$5,800.00",8485294738444938534
2290,07/26/21 07:24:43,W/D,DDA,$100,$3.00,$100,$3.00,3330.0,EMV,PLS,"$5,800.00",2916008453403760064
2291,07/26/21 13:41:09,INQ,DDA,$0,$0.00,$0,$0.00,3331.0,Approved,PLS,"$5,800.00",5660765026653465808
2292,06/19/21 21:26:56,W/D,DDA,$100,$3.00,$100,$3.00,2964.0,Approved,MS0,"$5,820.00",7836105091722780583
2293,07/14/21 13:55:59,W/D,DDA,$20,$3.00,$20,$3.00,3216.0,EMV,MS0,"$5,820.00",5070993254737909218
2294,07/14/21 14:42:07,INQ,DDA,$0,$0.00,$0,$0.00,3217.0,Approved,CI0,"$5,820.00",1162447714625270221
2295,04/24/21 15:39:16,W/D,DDA,$200,$3.00,$200,$3.00,2495.0,Approved,WAE,"$5,840.00",7293883474787652693
2296,07/14/21 03:34:36,W/D,DDA,$100,$3.00,$100,$3.00,3215.0,EMV,MS0,"$5,840.00",5831319694829257895
2297,06/13/21 02:11:50,W/D,DDA,$80,$3.00,$80,$3.00,2894.0,EMV,PUL,"$5,860.00",7232712687491822316
2298,06/13/21 15:36:26,INQ,DDA,$0,$0.00,$0,$0.00,2895.0,Approved,PUL,"$5,860.00",1369847423098282118
2299,07/25/21 19:58:43,W/D,DDA,$80,$3.00,$80,$3.00,3326.0,EMV,MS0,"$5,900.00",750308494576960459
2300,07/26/21 03:18:58,INQ,DDA,$0,$0.00,$0,$0.00,3327.0,Approved,MS0,"$5,900.00",4792920793547139844
2301,07/26/21 03:19:52,INQ,SAV,$0,$0.00,$0,$0.00,3328.0,Approved,MS0,"$5,900.00",4792920793547139844
2302,07/26/21 03:20:35,W/D,SAV,$20,$0.00,$0,$0.00,3329.0,NSF,AFR,"$5,900.00",4792920793547139844
2303,06/19/21 21:19:13,W/D,DDA,$100,$3.00,$100,$3.00,2963.0,EMV,EXC,"$5,920.00",6119961000528114336
2304,07/03/21 21:07:54,W/D,DDA,$40,$3.00,$40,$3.00,3095.0,EMV,PLS,"$5,920.00",8871873097350072143
2305,07/03/21 23:05:15,INQ,DDA,$0,$0.00,$0,$0.00,3096.0,Approved,SNE,"$5,920.00",2063084892401712618
2306,03/22/21 14:03:35,W/D,DDA,$60,$3.00,$60,$3.00,2163.0,EMV,PLS,"$5,940.00",3602970545956646767
2307,03/22/21 14:06:54,W/D,DDA,$100,$0.00,$,$0.00,2164.0,REFER TO,NJR,"$5,940.00",2680991864175135699
2308,03/22/21 14:20:26,INQ,DDA,$,$0.00,$,$0.00,2165.0,Approved,PUL,"$5,940.00",4750005935462286477
2309,03/22/21 14:22:42,INQ,DDA,$,$0.00,$,$0.00,2166.0,PIN RETR,CI0,"$5,940.00",1843259975289798586
2310,05/27/21 16:25:50,W/D,DDA,$200,$3.00,$200,$3.00,2748.0,Approved,PUL,"$5,940.00",2054378529163460012
2311,06/13/21 02:10:53,W/D,DDA,$200,$3.00,$200,$3.00,2893.0,EMV,PUL,"$5,940.00",7232712687491822316
2312,07/14/21 02:51:18,W/D,DDA,$20,$3.00,$20,$3.00,3213.0,EMV,NYC,"$5,940.00",1363670585561688530
2313,07/14/21 03:33:43,W/D,DDA,$100,$0.00,$0,$0.00,3214.0,INCORREC,MS0,"$5,940.00",5831319694829257895
2314,05/09/21 21:31:00,W/D,DDA,$100,$3.00,$100,$3.00,2617.0,EMV,NYC,"$5,960.00",1351612529121503868
2315,07/03/21 19:26:59,W/D,DDA,$80,$3.00,$80,$3.00,3094.0,EMV,EXC,"$5,960.00",371537618527130754
2316,07/14/21 01:57:20,W/D,DDA,$120,$3.00,$120,$3.00,3212.0,Approved,CRS,"$5,960.00",5055785701516895198
2317,07/25/21 19:09:30,W/D,DDA,$200,$3.00,$200,$3.00,3325.0,Approved,PUL,"$5,980.00",2243605954567755646
2318,07/11/20 13:46:22,W/D,DDA,$140,$3.00,$140,$3.00,639.0,Liable,PLS,$500.00,4910640755257651066
2319,03/17/21 09:33:40,W/D,SAV,$200,$3.00,$200,$3.00,2105.0,EMV,SNE,$500.00,1909293627516148023
2320,09/30/20 04:53:13,W/D,DDA,$60,$3.00,$60,$3.00,1045.0,Approved,PLS,$520.00,8877305968848150939
2321,09/30/20 11:50:40,INQ,DDA,$,$0.00,$,$0.00,1046.0,Approved,EXC,$520.00,1565673975091822459
2322,11/17/20 14:46:35,W/D,SAV,$200,$3.00,$200,$3.00,1332.0,Approved,SNE,$520.00,1079720515450814901
2323,11/17/20 14:47:19,W/D,SAV,$200,$0.00,$,$0.00,1333.0,EXC WD L,SNE,$520.00,1079720515450814901
2324,11/17/20 14:48:08,INQ,SAV,$,$0.00,$,$0.00,1334.0,Approved,SNE,$520.00,1079720515450814901
2325,03/31/21 13:24:36,W/D,DDA,$80,$3.00,$80,$3.00,2233.0,EMV,MS0,$520.00,785089925136888503
2326,05/20/21 21:14:30,W/D,DDA,$60,$3.00,$60,$3.00,2719.0,EMV,PLS,$520.00,1284165221014575325
2327,05/21/21 03:18:21,INQ,DDA,$0,$0.00,$0,$0.00,2722.0,Approved,MS0,$520.00,5854903829204733069
2328,08/04/21 10:36:49,W/D,DDA,$200,$3.00,$200,$3.00,3402.0,Approved,WAE,$520.00,4423618759324518161
2329,07/30/20 19:38:38,W/D,DDA,$40,$3.00,$40,$3.00,742.0,Liable,MS0,$540.00,4340062615262230510
2330,08/07/20 12:19:09,W/D,DDA,$180,$3.00,$180,$3.00,815.0,Approved,MS0,$540.00,1313587205898759542
2331,12/07/20 13:00:22,W/D,DDA,$60,$3.00,$60,$3.00,1480.0,EMV,PLS,$540.00,3198048075106216964
2332,01/04/21 01:35:43,W/D,DDA,$120,$3.00,$120,$3.00,1640.0,EMV,PUL,$540.00,826028039275299919
2333,02/04/21 22:36:02,W/D,DDA,$80,$3.00,$80,$3.00,1853.0,Approved,MS0,$540.00,5441869238791264842
2334,03/08/21 20:22:46,W/D,SAV,$200,$3.00,$200,$3.00,2029.0,EMV,AFD,$540.00,7783943307963391332
2335,04/19/21 15:07:27,W/D,DDA,$200,$3.00,$200,$3.00,2462.0,Approved,PUL,$540.00,311398223948988983
2336,04/19/21 16:40:16,INQ,DDA,$0,$0.00,$0,$0.00,2463.0,Approved,SNE,$540.00,7792250053274689539
2337,09/10/20 08:05:14,W/D,DDA,$40,$3.00,$40,$3.00,948.0,Approved,PLS,$560.00,8877305968848150939
2338,09/10/20 14:16:39,INQ,DDA,$,$0.00,$,$0.00,949.0,Approved,PLS,$560.00,4380468458668362960
2339,01/26/21 16:02:52,W/D,DDA,$200,$3.00,$200,$3.00,1774.0,Approved,MS0,$560.00,6385056137317728325
2340,05/05/21 22:28:02,W/D,DDA,$80,$3.00,$80,$3.00,2583.0,Approved,WAE,$560.00,3897137201084104417
2341,07/09/21 20:35:27,W/D,DDA,$100,$3.00,$100,$3.00,3173.0,Approved,CI0,$560.00,7118728638094321468
2342,07/09/21 23:22:41,W/D,DDA,$80,$0.00,$0,$0.00,3174.0,STOLEN C,PUL,$560.00,397817516085294375
2343,07/30/20 13:46:05,W/D,DDA,$200,$3.00,$200,$3.00,732.0,Liable,VNT,$580.00,3168474537521027407
2344,07/30/20 14:54:41,INQ,DDA,$,$0.00,$,$0.00,733.0,Approved,STR,$580.00,4528499126159216427
2345,07/30/20 15:35:44,W/D,DDA,$80,$0.00,$,$0.00,734.0,NSF,MS0,$580.00,5160764800030931563
2346,07/30/20 15:36:18,W/D,SAV,$80,$0.00,$,$0.00,735.0,UNKNOWN,MS0,$580.00,5160764800030931563
2347,07/30/20 15:40:10,W/D,DDA,$80,$0.00,$,$0.00,736.0,NOT PERM,VNT,$580.00,594755775551820334
2348,07/30/20 15:40:42,W/D,SAV,$80,$0.00,$,$0.00,737.0,NOT PERM,VNT,$580.00,594755775551820334
2349,07/30/20 16:09:23,W/D,DDA,$200,$0.00,$,$0.00,738.0,NSF,VNT,$580.00,3168474537521027407
2350,07/30/20 16:09:58,INQ,DDA,$,$0.00,$,$0.00,739.0,Approved,VNT,$580.00,3168474537521027407
2351,07/30/20 16:10:50,W/D,DDA,$180,$0.00,$,$0.00,740.0,NSF,VNT,$580.00,3168474537521027407
2352,07/30/20 19:37:35,W/D,DDA,$200,$0.00,$,$0.00,741.0,EXC WD L,MS0,$580.00,4340062615262230510
2353,09/29/20 17:30:14,W/D,DDA,$40,$3.00,$40,$3.00,1043.0,EMV,PLS,$580.00,605613864786200286
2354,09/29/20 17:30:57,INQ,DDA,$,$0.00,$,$0.00,1044.0,Approved,PLS,$580.00,605613864786200286
2355,10/30/20 13:24:02,W/D,DDA,$200,$3.00,$200,$3.00,1211.0,Approved,MS0,$580.00,5360415261703058334
2356,05/20/21 17:25:53,W/D,DDA,$60,$3.00,$60,$3.00,2716.0,Approved,MS0,$580.00,8202113621348022455
2357,05/20/21 20:44:34,INQ,DDA,$0,$0.00,$0,$0.00,2717.0,Approved,MS0,$580.00,3637666634405957027
2358,05/20/21 20:45:12,INQ,DDA,$0,$0.00,$0,$0.00,2718.0,Approved,MS0,$580.00,3637666634405957027
2359,03/22/21 14:01:19,INQ,CRD,$,$0.00,$,$0.00,2162.0,Approved,PLS,"$6,000.00",3602970545956646767
2360,06/03/21 01:53:26,W/D,CRD,$200,$3.00,$200,$3.00,2812.0,EMV,MS0,"$6,000.00",8485294738444938534
2361,06/19/21 20:34:52,W/D,DDA,$200,$3.00,$200,$3.00,2962.0,EMV,MS0,"$6,020.00",2946971059688541385
2362,04/24/21 12:31:26,W/D,DDA,$40,$3.00,$40,$3.00,2493.0,EMV,MS0,"$6,040.00",3187606172919100028
2363,04/24/21 15:38:36,INQ,DDA,$0,$0.00,$0,$0.00,2494.0,Approved,WAE,"$6,040.00",7293883474787652693
2364,07/03/21 19:18:31,W/D,DDA,$60,$3.00,$60,$3.00,3092.0,EMV,PUL,"$6,040.00",2979829926408960995
2365,07/03/21 19:25:51,INQ,DDA,$0,$0.00,$0,$0.00,3093.0,Approved,EXC,"$6,040.00",371537618527130754
2366,05/09/21 20:34:46,W/D,DDA,$200,$3.00,$200,$3.00,2612.0,Approved,PUL,"$6,060.00",1497912860171747447
2367,05/09/21 20:43:21,INQ,DDA,$0,$0.00,$0,$0.00,2613.0,Approved,PLS,"$6,060.00",6872775020718349554
2368,05/09/21 20:44:47,INQ,DDA,$0,$0.00,$0,$0.00,2614.0,Approved,VNT,"$6,060.00",4293108493869776023
2369,05/09/21 20:45:21,INQ,DDA,$0,$0.00,$0,$0.00,2615.0,Approved,VNT,"$6,060.00",4293108493869776023
2370,05/09/21 20:46:09,INQ,DDA,$0,$0.00,$0,$0.00,2616.0,NOT PERM,MS0,"$6,060.00",7657775417647008280
2371,04/24/21 06:35:12,W/D,DDA,$140,$3.00,$140,$3.00,2492.0,EMV,PLS,"$6,080.00",5774775221082899334
2372,07/14/21 00:15:36,W/D,DDA,$120,$3.00,$120,$3.00,3211.0,EMV,PLS,"$6,080.00",4222349043948824840
2373,07/03/21 14:35:45,W/D,DDA,$200,$3.00,$200,$3.00,3090.0,Approved,MS0,"$6,100.00",8166860187280639074
2374,07/03/21 15:34:11,INQ,DDA,$0,$0.00,$0,$0.00,3091.0,Approved,MS0,"$6,100.00",7357837768556727745
2375,05/27/21 12:38:17,W/D,DDA,$80,$3.00,$80,$3.00,2747.0,EMV,MS0,"$6,140.00",6893058931659275132
2376,06/13/21 02:01:29,W/D,DDA,$200,$3.00,$200,$3.00,2892.0,EMV,PLS,"$6,140.00",1035195669724058183
2377,07/25/21 14:42:35,W/D,DDA,$200,$3.00,$200,$3.00,3322.0,Approved,NYC,"$6,180.00",7811542468584606953
2378,07/25/21 18:57:14,INQ,SAV,$0,$0.00,$0,$0.00,3323.0,INCORREC,VNT,"$6,180.00",8748015016220103488
2379,07/25/21 18:58:42,INQ,DDA,$0,$0.00,$0,$0.00,3324.0,Approved,VNT,"$6,180.00",8748015016220103488
2380,06/03/21 01:51:57,W/D,CRD,$200,$3.00,$200,$3.00,2811.0,EMV,MS0,"$6,200.00",8485294738444938534
2381,07/13/21 18:17:32,W/D,DDA,$60,$3.00,$60,$3.00,3210.0,EMV,PUL,"$6,200.00",5351832124100866445
2382,04/24/21 06:33:51,W/D,DDA,$200,$3.00,$200,$3.00,2491.0,EMV,PLS,"$6,220.00",5774775221082899334
2383,05/26/21 18:39:14,W/D,DDA,$100,$3.00,$100,$3.00,2746.0,Approved,CI0,"$6,220.00",7468707102595506012
2384,06/19/21 20:33:52,W/D,DDA,$200,$3.00,$200,$3.00,2961.0,EMV,MS0,"$6,220.00",5832854394641654322
2385,05/09/21 20:33:38,W/D,DDA,$200,$3.00,$200,$3.00,2611.0,Approved,PUL,"$6,260.00",1497912860171747447
2386,07/13/21 15:05:00,W/D,DDA,$80,$3.00,$80,$3.00,3209.0,EMV,PLS,"$6,260.00",2587980680065755173
2387,07/03/21 13:19:12,W/D,DDA,$60,$3.00,$60,$3.00,3089.0,EMV,NYC,"$6,300.00",3394514095496715280
2388,05/23/21 21:58:53,W/D,DDA,$60,$3.00,$60,$3.00,2743.0,EMV,PLS,"$6,320.00",1946443225567756294
2389,05/26/21 15:46:10,INQ,DDA,$0,$0.00,$0,$0.00,2745.0,Approved,NYC,"$6,320.00",4167967237188774096
2390,06/13/21 01:21:42,W/D,DDA,$100,$3.00,$100,$3.00,2891.0,Fallback,PLS,"$6,340.00",5675716016977230717
2391,07/13/21 14:28:27,W/D,DDA,$200,$3.00,$200,$3.00,3208.0,EMV,CI0,"$6,340.00",8700305373605982917
2392,07/03/21 13:17:45,W/D,DDA,$100,$3.00,$100,$3.00,3088.0,EMV,NYC,"$6,360.00",3394514095496715280
2393,05/23/21 10:36:13,W/D,DDA,$200,$3.00,$200,$3.00,2740.0,EMV,SNE,"$6,380.00",3855006589647116144
2394,05/23/21 13:02:50,INQ,DDA,$0,$0.00,$0,$0.00,2741.0,NOT PERM,VNT,"$6,380.00",1271969928842104528
2395,05/23/21 13:04:26,W/D,CRD,$20,$0.00,$0,$0.00,2742.0,DO NOT H,VNT,"$6,380.00",1271969928842104528
2396,07/25/21 14:41:50,W/D,DDA,$200,$3.00,$200,$3.00,3321.0,Approved,NYC,"$6,380.00",7811542468584606953
2397,06/03/21 01:38:48,W/D,DDA,$140,$3.00,$140,$3.00,2809.0,EMV,NYC,"$6,400.00",3653252062529824872
2398,06/03/21 01:51:04,INQ,CRD,$0,$0.00,$0,$0.00,2810.0,Approved,MS0,"$6,400.00",8485294738444938534
2399,04/23/21 16:41:38,W/D,DDA,$40,$3.00,$40,$3.00,2487.0,EMV,MS0,"$6,420.00",3187606172919100028
2400,04/24/21 04:19:13,INQ,DDA,$0,$0.00,$0,$0.00,2488.0,UNKNOWN,PLS,"$6,420.00",6194893347139130394
2401,04/24/21 04:21:22,W/D,DDA,$40,$0.00,$0,$0.00,2489.0,UNKNOWN,PLS,"$6,420.00",6194893347139130394
2402,04/24/21 06:30:29,INQ,DDA,$0,$0.00,$0,$0.00,2490.0,Approved,PLS,"$6,420.00",5774775221082899334
2403,06/19/21 17:08:52,W/D,DDA,$100,$3.00,$100,$3.00,2959.0,Approved,PUL,"$6,420.00",73220372714019314
2404,06/19/21 20:31:49,W/D,DDA,$100,$0.00,$0,$0.00,2960.0,INCORREC,MS0,"$6,420.00",5832854394641654322
2405,06/13/21 01:15:40,W/D,SAV,$20,$3.00,$20,$3.00,2887.0,EMV,PLS,"$6,440.00",5675716016977230717
2406,06/13/21 01:17:57,INQ,DDA,$0,$0.00,$0,$0.00,2888.0,Approved,PLS,"$6,440.00",5675716016977230717
2407,06/13/21 01:19:33,INQ,DDA,$0,$0.00,$0,$0.00,2889.0,Approved,PLS,"$6,440.00",5675716016977230717
2408,06/13/21 01:20:38,INQ,DDA,$0,$0.00,$0,$0.00,2890.0,Approved,PLS,"$6,440.00",5675716016977230717
2409,04/23/21 14:57:55,W/D,DDA,$200,$3.00,$200,$3.00,2486.0,Approved,CI0,"$6,460.00",941894562160676880
2410,05/09/21 20:10:46,W/D,DDA,$160,$3.00,$160,$3.00,2609.0,EMV,EXC,"$6,460.00",6612126183872600040
2411,05/09/21 20:32:56,INQ,DDA,$0,$0.00,$0,$0.00,2610.0,Approved,PUL,"$6,460.00",1497912860171747447
2412,06/12/21 02:21:08,W/D,DDA,$200,$3.00,$200,$3.00,2885.0,EMV,EXC,"$6,460.00",8685196747363250874
2413,06/13/21 01:13:12,INQ,SAV,$0,$0.00,$0,$0.00,2886.0,Approved,PLS,"$6,460.00",5675716016977230717
2414,07/03/21 13:12:59,W/D,DDA,$80,$3.00,$80,$3.00,3087.0,Approved,IDE,"$6,460.00",8215824089143016585
2415,06/19/21 14:28:18,W/D,DDA,$100,$3.00,$100,$3.00,2956.0,EMV,MS0,"$6,520.00",3187606172919100028
2416,06/19/21 17:03:28,W/D,DDA,$100,$0.00,$0,$0.00,2957.0,NSF,PUL,"$6,520.00",73220372714019314
2417,06/19/21 17:04:07,W/D,SAV,$100,$0.00,$0,$0.00,2958.0,NSF,PUL,"$6,520.00",73220372714019314
2418,06/02/21 23:10:58,W/D,DDA,$140,$3.00,$140,$3.00,2807.0,EMV,MS0,"$6,540.00",1876105216622824538
2419,06/03/21 01:37:40,W/D,DDA,$140,$0.00,$0,$0.00,2808.0,EXC WD L,PLS,"$6,540.00",3809781664011160159
2420,07/03/21 13:07:19,W/D,DDA,$100,$3.00,$100,$3.00,3085.0,EMV,SNE,"$6,540.00",2063084892401712618
2421,07/03/21 13:11:42,INQ,DDA,$0,$0.00,$0,$0.00,3086.0,Approved,MS0,"$6,540.00",996235028318928532
